coil_id,production_date,shift_code,thickness_mm,width_mm,mass_out_tons,Hours,Grade,NextProcess,total_cycle_time_min,start_datetime,end_datetime
7501039,2024-05-11,A,2.8,1235,11.88,03:38:20,AC2 31,13,16.906390416666667,2024-05-11 14:10:18.763906,2024-05-11 14:27:13.147331
7501039,2024-05-11,A,2.8,1235,11.56,03:44:36,AC2 31,13,16.906390416666667,2024-05-11 14:10:18.763906,2024-05-11 14:27:13.147331
7501046,2024-05-11,A,2.4,1234,22.08,03:11:33,AC2 31,13,19.124037216666668,2024-05-11 16:04:52.520837,2024-05-11 16:23:59.963070
7501046,2024-05-11,A,2.4,1234,0.9,03:01:42,AC2 31,13,19.124037216666668,2024-05-11 16:04:52.520837,2024-05-11 16:23:59.963070
7502032,2024-05-13,C,2.96,1251,18.8,03:57:59,AC2 31,4,14.561314966666666,2024-05-13 07:35:31.351198,2024-05-13 07:50:05.030096
7503062,2024-05-13,C,2.4,1234,22.04,03:32:14,AC2 31,13,16.009576066666668,2024-05-13 10:44:35.740506,2024-05-13 11:00:36.315070
7503061,2024-05-13,C,2.4,1235,21.36,03:14:30,AC2 31,13,16.94455,2024-05-13 10:09:58.192180,2024-05-13 10:26:54.865180
7502032,2024-05-13,C,2.96,1251,4.18,03:49:57,AC2 31,4,14.561314966666666,2024-05-13 07:35:31.351198,2024-05-13 07:50:05.030096
7503062,2024-05-13,C,2.4,1234,0.94,03:33:12,AC2 31,13,16.009576066666668,2024-05-13 10:44:35.740506,2024-05-13 11:00:36.315070
7503061,2024-05-13,C,2.4,1235,1.62,03:05:14,AC2 31,13,16.94455,2024-05-13 10:09:58.192180,2024-05-13 10:26:54.865180
7509048,2024-05-16,B,3.5,1522,0.0,03:24:09,AC2 32,4,16.739146683333335,2024-05-16 09:47:44.744046,2024-05-16 10:04:29.092847
7509048,2024-05-16,B,3.5,1522,6.66,03:24:47,AC2 32,4,16.739146683333335,2024-05-16 09:47:44.744046,2024-05-16 10:04:29.092847
7509048,2024-05-16,B,3.5,1522,18.7,03:35:45,AC2 32,4,16.739146683333335,2024-05-16 09:47:44.744046,2024-05-16 10:04:29.092847
7509071,2024-05-16,B,3.5,1237,19.48,03:59:15,RC1 20,4,17.1934293,2024-05-16 10:55:18.598912,2024-05-16 11:12:30.204670
7509050,2024-05-16,B,3.5,1512,23.36,03:15:46,RC1 3,13,16.6457192,2024-05-16 10:22:03.114694,2024-05-16 10:38:41.857846
7510054,2024-05-16,B,1.8,1226,21.56,03:50:01,AC2 31,13,11.285963149999999,2024-05-16 17:06:45.938459,2024-05-16 17:18:03.096248
7509050,2024-05-16,B,3.5,1512,1.92,03:03:23,RC1 3,13,16.6457192,2024-05-16 10:22:03.114694,2024-05-16 10:38:41.857846
7510054,2024-05-16,B,1.8,1226,0.82,03:41:50,AC2 31,13,11.285963149999999,2024-05-16 17:06:45.938459,2024-05-16 17:18:03.096248
9811148,2024-05-17,C,4.4,1216,22.32,03:05:43,AC2 31,13,18.199195149999998,2024-05-17 13:58:06.707038,2024-05-17 14:16:18.658747
9811177,2024-05-17,C,1.9,1228,23.24,03:54:13,AC2 31,13,10.42856795,2024-05-17 14:44:05.139430,2024-05-17 14:54:30.853507
7511086,2024-05-17,C,1.6,1239,11.3,03:20:26,AC2 31,13,10.978554483333333,2024-05-17 10:27:32.159552,2024-05-17 10:38:30.872821
7511086,2024-05-17,C,1.6,1239,10.9,03:28:16,AC2 31,13,10.978554483333333,2024-05-17 10:27:32.159552,2024-05-17 10:38:30.872821
9811173,2024-05-17,C,2.9,1234,11.68,03:39:11,AC2 31,13,15.8802717,2024-05-17 14:16:18.658747,2024-05-17 14:32:11.475049
9811201,2024-05-18,D,2.5,1506,24.38,03:07:53,AC1 33,13,17.388602016666667,2024-05-18 15:18:19.105879,2024-05-18 15:35:42.422000
7510070,2024-05-18,D,2.9,1234,22.7,03:46:26,AC2 31,13,16.859428166666667,2024-05-18 09:39:41.348561,2024-05-18 09:56:32.914251
9811185,2024-05-18,D,3.0,1506,25.0,03:20:01,AC2 31,13,15.224742166666665,2024-05-18 14:01:05.603733,2024-05-18 14:16:19.088263
HL70677,2024-05-18,D,3.0,1500,23.18,03:31:50,AC2 31,13,17.255446,2024-05-18 16:42:38.145998,2024-05-18 16:59:53.472758
7510036,2024-05-18,D,2.4,1229,0.7,03:54:39,AC2 31,13,16.748403433333333,2024-05-18 09:05:20.043538,2024-05-18 09:22:04.947744
9811203,2024-05-23,B,4.5,1235,19.14,03:09:21,RC6 33,13,16.203176616666667,2024-05-24 07:49:50.673598,2024-05-24 08:06:02.864195
7512011,2024-05-23,B,4.0,1235,19.58,03:34:07,AC2 31,13,16.8696643,2024-05-23 09:31:12.137183,2024-05-23 09:48:04.317041
7516030,2024-05-23,C,1.75,1219,21.24,03:52:46,AC2 31,13,11.211501066666667,2024-05-23 21:23:55.327689,2024-05-23 21:35:08.017753
9811203,2024-05-23,B,4.5,1235,2.82,03:15:42,RC6 33,13,16.203176616666667,2024-05-24 07:49:50.673598,2024-05-24 08:06:02.864195
7516030,2024-05-23,C,1.75,1219,1.66,03:42:13,AC2 31,13,11.211501066666667,2024-05-23 21:23:55.327689,2024-05-23 21:35:08.017753
7520040,2024-05-30,B,3.0,1462,26.64,03:27:48,AC5 38,4,17.685111016666667,2024-05-30 08:01:22.827638,2024-05-30 08:19:03.934299
7520032,2024-05-30,B,2.6,1420,23.22,03:06:07,AC1 36,4,16.944138383333335,2024-05-30 07:44:26.179335,2024-05-30 08:01:22.827638
7520032,2024-05-30,B,2.6,1420,1.36,03:03:28,AC1 36,4,16.944138383333335,2024-05-30 07:44:26.179335,2024-05-30 08:01:22.827638
7526040,2024-05-31,C,1.4,1230,23.66,03:53:06,AC2 31,13,12.112254366666667,2024-06-01 12:39:06.814811,2024-06-01 12:51:13.550073
7526038,2024-05-31,C,1.4,1230,21.92,03:36:21,AC2 31,13,10.34488005,2024-06-01 12:07:50.029443,2024-06-01 12:18:10.722246
7526035,2024-05-31,C,1.4,1232,21.92,03:11:34,AC2 31,13,11.697095383333334,2024-06-01 10:23:32.854065,2024-06-01 10:35:14.679788
7526038,2024-05-31,C,1.4,1230,0.88,03:21:47,AC2 31,13,10.34488005,2024-06-01 12:07:50.029443,2024-06-01 12:18:10.722246
7526038,2024-05-31,C,1.4,1230,0.5,03:40:00,AC2 31,13,10.34488005,2024-06-01 12:07:50.029443,2024-06-01 12:18:10.722246
7526035,2024-05-31,C,1.4,1232,0.54,03:15:18,AC2 31,13,11.697095383333334,2024-06-01 10:23:32.854065,2024-06-01 10:35:14.679788
7523109,2024-06-01,D,4.0,1079,21.26,03:31:27,AC1 36,4,17.009304283333332,2024-06-01 13:48:35.976804,2024-06-01 14:05:36.535061
7523110,2024-06-01,D,4.0,1083,20.98,03:18:14,AC1 36,4,17.583709316666667,2024-06-01 14:05:36.535061,2024-06-01 14:23:11.557620
7526006,2024-06-01,D,2.5,956,16.2,03:43:30,AC1 31,4,16.497147083333335,2024-06-01 14:42:13.551676,2024-06-01 14:58:43.380501
7514077,2024-06-01,D,1.75,1169,23.2,03:05:33,AC2 31,13,11.983380149999999,2024-06-01 10:06:16.168128,2024-06-01 10:18:15.170937
7526006,2024-06-01,D,2.5,956,1.98,03:48:34,AC1 31,4,16.497147083333335,2024-06-01 14:42:13.551676,2024-06-01 14:58:43.380501
7526064,2024-06-01,D,2.0,975,1.06,03:54:50,AC1 31,4,11.662985316666667,2024-06-01 15:22:16.092047,2024-06-01 15:33:55.871166
7529026,2024-06-06,B,1.8,1232,21.96,03:12:22,AC2 31,13,12.014993916666667,2024-06-06 12:07:02.144984,2024-06-06 12:19:03.044619
7530051,2024-06-06,C,1.4,1230,22.9,03:26:51,AC2 31,13,12.085916016666665,2024-06-06 21:46:12.093714,2024-06-06 21:58:17.248675
7529034,2024-06-06,B,1.5,1229,22.86,03:42:30,AC2 31,13,10.768969683333333,2024-06-06 13:43:40.502136,2024-06-06 13:54:26.640317
7529026,2024-06-06,B,1.8,1232,1.14,03:02:38,AC2 31,13,12.014993916666667,2024-06-06 12:07:02.144984,2024-06-06 12:19:03.044619
7529035,2024-06-06,B,1.5,1229,0.52,03:57:40,AC2 31,13,10.8199395,2024-06-06 14:06:32.121529,2024-06-06 14:17:21.317899
7528053,2024-06-07,C,1.8,1229,23.1,03:20:29,AC2 31,13,12.32865525,2024-06-07 08:02:45.236406,2024-06-07 08:15:04.955721
7528055,2024-06-07,C,1.8,1228,22.58,03:55:13,AC2 31,13,10.727862166666666,2024-06-07 08:26:30.281583,2024-06-07 08:37:13.953313
7532049,2024-06-07,C,1.4,1230,23.16,03:10:44,AC2 31,13,10.881937316666667,2024-06-07 13:28:37.878157,2024-06-07 13:39:30.794396
7532050,2024-06-07,C,1.4,1229,22.18,03:40:43,AC2 31,13,11.353975649999999,2024-06-07 13:50:37.848846,2024-06-07 14:01:59.087385
7528055,2024-06-07,C,1.8,1228,0.56,03:45:20,AC2 31,13,10.727862166666666,2024-06-07 08:26:30.281583,2024-06-07 08:37:13.953313
7532050,2024-06-07,C,1.4,1229,0.6,03:29:24,AC2 31,13,11.353975649999999,2024-06-07 13:50:37.848846,2024-06-07 14:01:59.087385
0360708,2024-06-09,A,1.9,1237,22.38,03:17:56,AC2 31,13,10.676028516666666,2024-06-09 06:00:00.000000,2024-06-09 06:10:40.561711
7528078,2024-06-09,A,2.6,1090,19.54,03:35:45,LC6 1,13,17.675033566666666,2024-06-09 07:01:28.775435,2024-06-09 07:19:09.277449
7528079,2024-06-09,A,2.6,1093,19.36,03:48:40,LC6 1,13,17.08030335,2024-06-09 07:37:26.453640,2024-06-09 07:54:31.271841
7528079,2024-06-09,A,2.6,1093,0.42,03:50:58,LC6 1,13,17.08030335,2024-06-09 07:37:26.453640,2024-06-09 07:54:31.271841
7537058,2024-06-10,B,1.8,1175,10.66,03:56:07,AC2 31,13,11.886804016666668,2024-06-10 15:48:27.344642,2024-06-10 16:00:20.552883
7536081,2024-06-10,B,1.8,1172,10.6,03:00:20,AC2 31,13,11.632393566666668,2024-06-10 11:55:35.573288,2024-06-10 12:07:13.516902
7536081,2024-06-10,B,1.8,1172,9.92,03:10:14,AC2 31,13,11.632393566666668,2024-06-10 11:55:35.573288,2024-06-10 12:07:13.516902
7537061,2024-06-10,B,1.8,1173,10.64,03:21:21,AC2 31,13,11.52822405,2024-06-10 16:57:47.458002,2024-06-10 17:09:19.151445
7537061,2024-06-10,B,1.8,1173,10.6,03:28:28,AC2 31,13,11.52822405,2024-06-10 16:57:47.458002,2024-06-10 17:09:19.151445
0361232,2024-06-11,C,1.86,1255,23.32,03:37:33,AC2 32,4,10.804871833333333,2024-06-11 07:10:51.821753,2024-06-11 07:21:40.114063
7539036,2024-06-11,C,1.8,1232,21.38,03:22:20,AC2 31,13,11.327650683333333,2024-06-11 13:12:01.293617,2024-06-11 13:23:20.952658
7539074,2024-06-11,D,1.8,1174,10.42,03:01:14,AC2 31,13,10.490012799999999,2024-06-11 19:00:50.540568,2024-06-11 19:11:19.941336
7539074,2024-06-11,D,1.8,1174,9.4,03:07:50,AC2 31,13,10.490012799999999,2024-06-11 19:00:50.540568,2024-06-11 19:11:19.941336
7539070,2024-06-11,C,1.75,1172,10.06,03:48:29,AC2 31,13,11.250604316666665,2024-06-11 16:41:59.295626,2024-06-11 16:53:14.331885
7539070,2024-06-11,C,1.75,1172,10.28,03:50:51,AC2 31,13,11.250604316666665,2024-06-11 16:41:59.295626,2024-06-11 16:53:14.331885
7545041,2024-06-12,A,1.5,1229,10.92,03:52:19,AC2 31,13,10.23530985,2024-06-13 01:01:58.768789,2024-06-13 01:12:12.887380
7540050,2024-06-12,D,1.5,1228,21.74,03:13:28,AC2 31,13,13.302982850000001,2024-06-12 16:35:42.208818,2024-06-12 16:49:00.387789
7541029,2024-06-12,A,3.8,1202,10.92,03:38:33,AC5 31,13,18.182682316666668,2024-06-12 18:38:19.765828,2024-06-12 18:56:30.726767
7541029,2024-06-12,A,3.8,1202,11.76,03:29:49,AC5 31,13,18.182682316666668,2024-06-12 18:38:19.765828,2024-06-12 18:56:30.726767
7540050,2024-06-12,D,1.5,1228,1.12,03:03:54,AC2 31,13,13.302982850000001,2024-06-12 16:35:42.208818,2024-06-12 16:49:00.387789
7543061,2024-06-13,A,1.75,1171,9.9,03:59:22,AC2 31,13,12.1401802,2024-06-13 15:19:53.354947,2024-06-13 15:32:01.765759
7543061,2024-06-13,A,1.75,1171,10.24,03:52:12,AC2 31,13,12.1401802,2024-06-13 15:19:53.354947,2024-06-13 15:32:01.765759
7546045,2024-06-13,B,1.5,1231,22.08,03:35:45,AC2 31,13,11.62672815,2024-06-13 21:55:14.609917,2024-06-13 22:06:52.213606
7546061,2024-06-13,B,1.5,1230,22.44,03:22:42,AC2 31,13,11.88915255,2024-06-14 02:02:28.112527,2024-06-14 02:14:21.461680
7543061,2024-06-13,A,1.75,1171,0.7,03:43:45,AC2 31,13,12.1401802,2024-06-13 15:19:53.354947,2024-06-13 15:32:01.765759
7546045,2024-06-13,B,1.5,1231,0.94,03:24:47,AC2 31,13,11.62672815,2024-06-13 21:55:14.609917,2024-06-13 22:06:52.213606
7546038,2024-06-15,C,1.5,1230,21.86,03:30:07,AC2 32,13,11.193050933333334,2024-06-15 15:08:14.473054,2024-06-15 15:19:26.056110
7546038,2024-06-15,C,1.5,1230,1.0,03:15:09,AC2 32,13,11.193050933333334,2024-06-15 15:08:14.473054,2024-06-15 15:19:26.056110
7545032,2024-06-15,C,1.5,1226,0.44,03:59:05,AC2 31,13,10.967070633333332,2024-06-15 14:10:58.889865,2024-06-15 14:21:56.914103
7547060,2024-06-16,A,2.75,1230,22.82,03:57:29,AC2 31,13,19.348624316666665,2024-06-16 18:50:24.306771,2024-06-16 19:09:45.224230
7547009,2024-06-16,D,3.0,1210,17.48,03:36:44,AC2 31,13,17.417971233333333,2024-06-16 17:03:12.854529,2024-06-16 17:20:37.932803
7548008,2024-06-16,A,3.0,1210,22.64,03:17:00,AC2 31,13,16.049021083333333,2024-06-16 20:40:21.273559,2024-06-16 20:56:24.214824
0361299,2024-06-16,D,2.75,1228,22.68,03:05:48,AC2 31,13,15.191241416666665,2024-06-16 08:20:45.032841,2024-06-16 08:35:56.507326
7547009,2024-06-16,D,3.0,1210,4.52,03:25:56,AC2 31,13,17.417971233333333,2024-06-16 17:03:12.854529,2024-06-16 17:20:37.932803
7547009,2024-06-16,D,3.0,1210,1.1,03:42:38,AC2 31,13,17.417971233333333,2024-06-16 17:03:12.854529,2024-06-16 17:20:37.932803
7533041,2024-06-19,B,4.0,1330,25.08,03:28:37,AC1 33,4,16.841287833333332,2024-06-19 07:39:42.943193,2024-06-19 07:56:33.420463
HE81628,2024-06-19,C,2.9,1225,21.78,03:08:26,AC2 31,13,16.022833366666667,2024-06-20 00:23:44.312470,2024-06-20 00:39:45.682472
7548007,2024-06-19,B,3.0,1214,22.66,03:59:35,AC2 31,13,16.358907083333335,2024-06-19 07:56:33.420463,2024-06-19 08:12:54.954888
0361382,2024-06-19,B,2.4,1229,21.0,03:47:22,AC5 34,13,17.845744683333333,2024-06-19 06:49:31.592952,2024-06-19 07:07:22.337633
0361382,2024-06-19,B,2.4,1229,0.76,03:37:21,AC5 34,13,17.845744683333333,2024-06-19 06:49:31.592952,2024-06-19 07:07:22.337633
7555064,2024-06-20,C,1.9,1509,9.0,03:08:15,AC2 32,13,16.448353133333335,2024-06-20 11:33:49.148286,2024-06-20 11:50:16.049474
7555065,2024-06-20,C,1.9,1510,10.4,03:40:07,AC2 32,13,14.4455699,2024-06-20 12:05:21.469022,2024-06-20 12:19:48.203216
7555064,2024-06-20,C,1.9,1509,16.38,03:22:24,AC2 32,13,16.448353133333335,2024-06-20 11:33:49.148286,2024-06-20 11:50:16.049474
7555065,2024-06-20,C,1.9,1510,14.94,03:48:03,AC2 32,13,14.4455699,2024-06-20 12:05:21.469022,2024-06-20 12:19:48.203216
7555063,2024-06-21,D,1.9,1508,7.54,03:49:41,AC2 32,13,16.4847174,2024-06-21 13:17:51.261973,2024-06-21 13:34:20.345017
7555044,2024-06-21,D,3.2,1509,21.6,03:13:47,AC2 32,13,16.566912216666665,2024-06-21 09:12:18.699077,2024-06-21 09:28:52.713810
7555090,2024-06-21,A,2.8,1503,23.56,03:27:11,AC2 31,13,16.0907345,2024-06-21 19:25:28.548443,2024-06-21 19:41:33.992513
7555044,2024-06-21,D,3.2,1509,3.36,03:04:59,AC2 32,13,16.566912216666665,2024-06-21 09:12:18.699077,2024-06-21 09:28:52.713810
HR55749,2024-06-22,A,4.06,1234,9.44,03:09:03,RC5 1,13,17.139896816666667,2024-06-23 06:17:14.437834,2024-06-23 06:34:22.831643
7559037,2024-06-22,A,1.5,1230,23.2,03:45:23,AC2 31,13,11.5216082,2024-06-22 16:24:24.745737,2024-06-22 16:35:56.042229
HR55749,2024-06-22,A,4.06,1234,11.3,03:03:32,RC5 1,13,17.139896816666667,2024-06-23 06:17:14.437834,2024-06-23 06:34:22.831643
HR55746,2024-06-22,B,3.6,1231,11.14,03:26:57,AC2 32,13,17.881460166666667,2024-06-23 05:27:53.178950,2024-06-23 05:45:46.066560
HR55746,2024-06-22,B,3.6,1231,9.52,03:32:27,AC2 32,13,17.881460166666667,2024-06-23 05:27:53.178950,2024-06-23 05:45:46.066560
7559039,2024-06-22,A,1.5,1228,23.28,03:58:49,AC2 31,13,11.421912016666665,2024-06-22 16:35:56.042229,2024-06-22 16:47:21.356950
7560011,2024-06-23,B,2.9,1235,23.14,03:21:41,AC2 31,13,14.994739133333333,2024-06-23 12:18:51.980868,2024-06-23 12:33:51.665216
7560008,2024-06-23,B,2.9,1235,23.22,03:10:05,AC2 31,13,16.10982755,2024-06-23 11:46:46.895483,2024-06-23 12:02:53.485136
HE81782,2024-06-23,C,2.9,1225,21.56,03:56:46,AC2 31,13,16.4010157,2024-06-24 04:01:38.400925,2024-06-24 04:18:02.461867
7560010,2024-06-23,B,2.9,1234,23.26,03:02:31,AC2 31,13,15.974928866666666,2024-06-23 12:02:53.485136,2024-06-23 12:18:51.980868
7560012,2024-06-23,B,2.9,1234,23.08,03:40:19,AC2 31,13,16.3285609,2024-06-23 12:33:51.665216,2024-06-23 12:50:11.378870
HE81782,2024-06-23,C,2.9,1225,1.2,03:45:09,AC2 31,13,16.4010157,2024-06-24 04:01:38.400925,2024-06-24 04:18:02.461867
7561039,2024-06-24,C,3.0,1509,25.06,03:20:41,AC2 32,13,17.053891966666665,2024-06-24 16:01:55.176046,2024-06-24 16:18:58.409564
7561040,2024-06-24,C,3.0,1509,25.14,03:29:56,AC2 32,13,15.115627866666667,2024-06-24 16:18:58.409564,2024-06-24 16:34:05.347236
7555087,2024-06-24,C,2.8,1500,25.22,03:39:03,AC2 31,13,17.081331883333334,2024-06-24 06:29:59.670177,2024-06-24 06:47:04.550090
7561046,2024-06-24,C,3.0,1513,23.54,03:10:25,AC2 32,13,16.31556176666667,2024-06-24 17:37:51.389085,2024-06-24 17:54:10.322791
7561072,2024-06-24,D,3.0,1511,25.12,03:48:00,AC2 32,13,18.324437133333333,2024-06-24 23:37:07.943481,2024-06-24 23:55:27.409709
7559065,2024-06-25,D,2.0,936,15.92,03:40:08,AC1 39,4,11.759262566666667,2024-06-25 11:38:12.798642,2024-06-25 11:49:58.354396
7561138,2024-06-25,D,2.86,990,19.18,03:29:11,RC2 33,4,14.6072574,2024-06-25 12:39:32.451120,2024-06-25 12:54:08.886564
0361425,2024-06-25,D,1.9,1222,20.38,03:11:19,AC2 31,13,11.749476433333333,2024-06-25 06:47:01.000070,2024-06-25 06:58:45.968656
0361425,2024-06-25,D,1.9,1222,0.42,03:15:39,AC2 31,13,11.749476433333333,2024-06-25 06:47:01.000070,2024-06-25 06:58:45.968656
7607101,2024-06-30,A,3.0,1510,25.56,03:26:21,AC2 32,13,17.247407833333334,2024-06-30 17:50:58.898351,2024-06-30 18:08:13.742821
7607103,2024-06-30,B,3.0,1510,25.66,03:53:25,AC2 32,13,14.636189433333334,2024-06-30 18:26:53.433118,2024-06-30 18:41:31.604484
7607104,2024-06-30,B,3.0,1511,25.6,03:04:01,AC2 32,13,16.578734516666668,2024-06-30 18:41:31.604484,2024-06-30 18:58:06.328555
7607105,2024-06-30,B,3.0,1511,25.7,03:15:40,AC2 32,13,17.165218366666668,2024-06-30 18:58:06.328555,2024-06-30 19:15:16.241657
7237035,2024-04-01,A,1.5,1232,21.98,04:06:43,AC2 31,13,11.044818816666666,2024-04-01 14:15:56.083116,2024-04-01 14:26:58.772245
7261072,2024-04-01,B,1.75,1231,23.08,04:50:31,AC2 31,13,13.039107483333334,2024-04-01 23:29:57.289998,2024-04-01 23:42:59.636447
7237036,2024-04-01,A,1.5,1229,23.02,04:24:46,AC2 31,13,11.8309744,2024-04-01 14:40:47.999872,2024-04-01 14:52:37.858336
7237042,2024-04-01,A,1.9,1232,22.68,04:32:11,AC2 31,13,9.50862025,2024-04-01 14:52:37.858336,2024-04-01 15:02:08.375551
7237036,2024-04-01,A,1.5,1229,0.42,04:10:50,AC2 31,13,11.8309744,2024-04-01 14:40:47.999872,2024-04-01 14:52:37.858336
7265044,2024-04-02,B,1.75,1228,22.98,04:43:36,AC2 31,13,12.068749866666668,2024-04-03 06:40:38.674627,2024-04-03 06:52:42.799619
7139118,2024-04-02,B,1.9,906,8.86,04:15:31,AC2 32,13,12.125753,2024-04-02 09:48:23.695293,2024-04-02 10:00:31.240473
7263028,2024-04-02,C,2.4,1237,22.68,04:30:31,AC2 31,13,14.854199266666665,2024-04-03 05:29:16.567807,2024-04-03 05:44:07.819763
7248039,2024-04-02,C,1.8,1225,22.74,04:58:28,AC2 32,13,11.173946916666667,2024-04-02 20:48:01.016893,2024-04-02 20:59:11.453708
7139118,2024-04-02,B,1.9,906,0.32,04:04:43,AC2 32,13,12.125753,2024-04-02 09:48:23.695293,2024-04-02 10:00:31.240473
7263028,2024-04-02,C,2.4,1237,0.62,04:22:13,AC2 31,13,14.854199266666665,2024-04-03 05:29:16.567807,2024-04-03 05:44:07.819763
7248039,2024-04-02,C,1.8,1225,0.74,04:50:07,AC2 32,13,11.173946916666667,2024-04-02 20:48:01.016893,2024-04-02 20:59:11.453708
7249027,2024-04-03,C,2.7,1507,24.6,04:34:07,AC2 32,13,16.153105283333336,2024-04-03 14:54:38.813653,2024-04-03 15:10:47.999970
7249030,2024-04-03,C,2.7,1509,24.46,04:01:56,AC2 32,13,16.977006433333333,2024-04-03 15:59:08.073615,2024-04-03 16:16:06.694001
7264067,2024-04-03,C,2.5,1511,25.66,04:15:43,AC2 32,13,16.315476366666665,2024-04-04 07:42:44.927573,2024-04-04 07:59:03.856155
7245063,2024-04-03,C,2.1,1510,1.88,04:53:12,AC2 32,13,15.202813183333335,2024-04-03 11:15:50.750912,2024-04-03 11:31:02.919703
7249027,2024-04-03,C,2.7,1507,0.8,04:37:44,AC2 32,13,16.153105283333336,2024-04-03 14:54:38.813653,2024-04-03 15:10:47.999970
7217041,2024-04-04,D,2.4,1231,11.42,04:43:59,AC2 31,13,13.95866195,2024-04-04 08:55:31.314414,2024-04-04 09:09:28.834131
7243031,2024-04-04,D,2.2,1302,24.8,04:07:10,AC1 37,13,18.136456266666666,2024-04-04 12:57:27.786903,2024-04-04 13:15:35.974279
7246099,2024-04-04,D,2.9,1338,23.08,04:32:47,RC2 35,13,16.0268948,2024-04-04 13:32:44.276812,2024-04-04 13:48:45.890500
7217041,2024-04-04,D,2.4,1231,11.32,04:55:07,AC2 31,13,13.95866195,2024-04-04 08:55:31.314414,2024-04-04 09:09:28.834131
7246099,2024-04-04,D,2.9,1338,1.24,04:21:58,RC2 35,13,16.0268948,2024-04-04 13:32:44.276812,2024-04-04 13:48:45.890500
9810388,2024-04-05,B,1.4,1229,12.72,04:32:50,AC2 31,13,11.869257750000001,2024-04-06 03:52:06.023442,2024-04-06 04:03:58.178907
7407071,2024-04-05,B,1.8,1213,23.26,04:54:09,AC1 37,13,11.27101495,2024-04-05 22:06:09.533128,2024-04-05 22:17:25.794025
9810285,2024-04-05,B,1.4,1230,16.24,04:02:40,AC2 31,13,11.295633716666666,2024-04-06 00:53:01.357411,2024-04-06 01:04:19.095434
9810285,2024-04-05,B,1.4,1230,2.3,04:09:27,AC2 31,13,11.295633716666666,2024-04-06 00:53:01.357411,2024-04-06 01:04:19.095434
9810388,2024-04-05,B,1.4,1229,4.16,04:36:26,AC2 31,13,11.869257750000001,2024-04-06 03:52:06.023442,2024-04-06 04:03:58.178907
9810388,2024-04-05,B,1.4,1229,2.24,04:20:32,AC2 31,13,11.869257750000001,2024-04-06 03:52:06.023442,2024-04-06 04:03:58.178907
7410096,2024-04-06,B,2.87,988,17.84,04:02:24,RC2 33,4,17.600525783333335,2024-04-06 10:11:29.374560,2024-04-06 10:29:05.406107
7410099,2024-04-06,B,2.87,987,17.2,04:11:18,RC2 33,4,15.579406733333334,2024-04-06 11:19:14.940436,2024-04-06 11:34:49.704840
7410176,2024-04-06,C,2.01,982,17.38,04:32:02,RC1 18,4,17.62391385,2024-04-06 21:52:25.816278,2024-04-06 22:10:03.251109
7410097,2024-04-06,B,2.87,988,17.98,04:38:05,RC2 33,4,16.931649883333332,2024-04-06 10:29:05.406107,2024-04-06 10:46:01.305100
7410129,2024-04-06,B,2.01,977,15.62,04:56:08,RC1 18,4,15.716949133333333,2024-04-06 16:29:02.676186,2024-04-06 16:44:45.693134
7410099,2024-04-06,B,2.87,987,0.84,04:16:37,RC2 33,4,15.579406733333334,2024-04-06 11:19:14.940436,2024-04-06 11:34:49.704840
7410129,2024-04-06,B,2.01,977,1.9,04:44:35,RC1 18,4,15.716949133333333,2024-04-06 16:29:02.676186,2024-04-06 16:44:45.693134
7410172,2024-04-07,D,2.01,979,17.2,04:46:29,RC1 18,4,17.527460916666666,2024-04-07 23:33:25.490959,2024-04-07 23:50:57.138614
7415089,2024-04-07,D,2.01,975,17.34,04:03:33,RC1 18,4,16.59431575,2024-04-08 03:31:29.896288,2024-04-08 03:48:05.555233
7410142,2024-04-07,D,2.01,977,17.54,04:17:49,RC1 18,4,16.74357965,2024-04-07 18:47:22.270228,2024-04-07 19:04:06.885007
7410141,2024-04-07,D,2.01,978,16.28,04:32:59,RC1 18,4,16.8549456,2024-04-07 18:30:30.973492,2024-04-07 18:47:22.270228
7410141,2024-04-07,D,2.01,978,1.02,04:23:26,RC1 18,4,16.8549456,2024-04-07 18:30:30.973492,2024-04-07 18:47:22.270228
7411073,2024-04-08,A,1.75,1176,10.92,04:49:30,AC2 31,13,11.740048283333334,2024-04-08 21:54:29.851621,2024-04-08 22:06:14.254518
7411073,2024-04-08,A,1.75,1176,11.82,04:57:15,AC2 31,13,11.740048283333334,2024-04-08 21:54:29.851621,2024-04-08 22:06:14.254518
7410064,2024-04-08,D,2.9,1233,23.14,04:35:26,RC1 18,13,17.25749075,2024-04-08 15:54:00.458525,2024-04-08 16:11:15.907970
7410063,2024-04-08,D,2.9,1232,20.98,04:07:08,RC1 18,13,15.2285491,2024-04-08 15:38:46.745579,2024-04-08 15:54:00.458525
7410063,2024-04-08,D,2.9,1232,20.98,04:07:08,RC1 18,13,15.2285491,2024-04-08 15:38:46.745579,2024-04-08 15:54:00.458525
7411055,2024-04-08,A,1.75,1231,20.32,04:23:54,AC2 31,13,12.007098766666667,2024-04-08 19:41:56.847944,2024-04-08 19:53:57.273870
7410063,2024-04-08,D,2.9,1232,1.86,04:12:29,RC1 18,13,15.2285491,2024-04-08 15:38:46.745579,2024-04-08 15:54:00.458525
7410063,2024-04-08,D,2.9,1232,1.86,04:12:29,RC1 18,13,15.2285491,2024-04-08 15:38:46.745579,2024-04-08 15:54:00.458525
